work_id	volume_file	volume_title	volume_date	prenom_auteur	nom_auteur	volume_edition_id	first_edition	first_edition_titre	first_edition_date	list_edition_bnf
421	gbooks_0srjg8PRwU4C	Zulima ou L'Amour pur. Seconde nouvelle Historique Par M. Le Noble	1694	Eustache	Le Noble	NA	cb307903933	Zulima, ou l'Amour pur, seconde nouvelle historique, par M. Le Noble	1694	cb307903933, cb30790394f
422	gallica_bpt6k8707100t	L'Heure du berger, demy-roman comique ou roman demy-comique, par C. Le Petit	1662	Claude	Le Petit	cb307945881	cb307945881	L'Heure du berger, demy-roman comique ou roman demy-comique, par C. Le Petit	1662	cb307945881
423	gbooks_3DxeAAAAcAAJ	La chronique scandaleuse, ou Paris ridicule de C. Le Petit	1668	Claude	Le Petit	NA	cb307945839	La chronique scandaleuse, ou Paris ridicule de C. Le Petit	1668	cb307945839
424	NA	NA	NA	Roland	Le Vayer de Boutigny	NA	cb30809078v	Mithridate... [Par R. Le Vayer de Boutigny.]	1649	cb30809078v, cb30809078v, cb308090796, cb30809078v
425	gbooks_-gZXAAAAcAAJ	Tarsis et Zélie, 1.2	1774	Roland	Le Vayer de Boutigny	NA	cb30809087t	Tarsis et Zélie	1665	cb30809087t, cb30809087t, cb308090885
425	gbooks_AbZnxSzGVV0C	Tarsis et Zélie	1774	Roland	Le Vayer de Boutigny	NA	cb30809087t	Tarsis et Zélie	1665	cb30809087t, cb30809087t, cb308090885
425	gbooks_nvoFAAAAQAAJ	Tarsis et Zélie	1774	Roland	Le Vayer de Boutigny	NA	cb30809087t	Tarsis et Zélie	1665	cb30809087t, cb30809087t, cb308090885
426	NA	NA	NA	none	Le Vert	NA	cb308098631	Le Toledan	1647	cb308098631, cb308098631, cb308098631, cb308098631, cb308098631, cb308098631, cb308098631, cb308098631, cb308098631
427	gbooks_VnL2WYHdZqQC	Anne de Montmorency, connétable de France . Nouvelle historique	1697	Pierre de	Lesconvel	NA	cb33242484d	Anne de Montmorency, connétable de France . Nouvelle historique	1697	cb33242484d, cb30801979r
428	NA	NA	NA	Pierre de	Lesconvel	NA	cb308019830	Intrigues amoureuses de François premier, ou Histoire tragique de Mme la Comtesse de Château-Briand	1695	cb308019830
429	gallica_bpt6k8702001b	La Comtesse de Château-Briant, ou les Effets de la jalousie	1695	Pierre de	Lesconvel	cb308019819	cb308019819	La Comtesse de Château-Briant, ou les Effets de la jalousie	1695	cb308019819
429	gbooks_3cE5AAAAcAAJ	La Comtesse de Château-Briant, ou les Effets de la jalousie	1695	Pierre de	Lesconvel	NA	cb308019819	La Comtesse de Château-Briant, ou les Effets de la jalousie	1695	cb308019819
430	NA	NA	NA	Pierre de	Lesconvel	NA	cb30801985p	Le Prince de Longueville et Anne de Bretagne , nouvelles historiques	1697	cb30801985p
431	NA	NA	NA	Pierre de	Lesconvel	NA	cb30801987c	Le Sire d'Aubigny . Nouvelle historique	1698	cb30801987c, cb30801988q
432	NA	NA	NA	Pierre de	Lesconvel	NA	cb308019772	Les Actions heroïques de la comtesse de Monfort, duchesse de Bretagne . Nouvelle historique	1697	cb308019772
433	NA	NA	NA	Pierre de	Lesconvel	NA	cb35939418k	Les Avantures de Jules Cesar et de Murcie dans les Gaules ou le Modele de l'amour parfait	1695	cb35939418k
434	gbooks__c2l7OV4XtcC	Les Amours de Charles de Gonzague, duc de Mantoüe et de Marguerite, comtesse de Rovère. Ecrites en italien par le Sieur Giulio Capocoda, & traduites en françois	1666	Gregorio	Leti	NA	cb30806167r	Les Amours de Charles de Gonzague, duc de Mantoue, et de Marguerite, comtesse de Rovère, écrites en italien par Giulio Capocoda et traduites en françois	1666	cb30806167r
435	gbooks_QNJTAAAAcAAJ	Les Amours De Messaline, Cy-devant Reine De L'Isle D'Albion ... Seconde Edition corrigée sur l'Original Anglois, et augmentée	1689	Gregorio	Leti	NA	cb323790808	Les Amours de Messaline, cy-devant reine de l'isle d'Albion... par une personne de qualité, confidente de Messaline. 2de édition corrigée sur l'original anglais et augmentée	1689	cb323790808
436	NA	NA	NA	Ch.	Livet	NA	cb30824937z	Le Démocare sanglant enrichy d'un bois mystique, où sont les tombeaux des plus parfaits amants de France... par Livet	1623	cb30824937z
437	gallica_bpt6k8707116p	Daphnis et Cloé	1626	none	Longus	cb30831301s	cb30831301s	Daphnis et Cloé	1626	cb30831301s
438	NA	NA	NA	none	Longus	NA	cb30831229w	Histoire des pastorales et bocagères amours de Daphnis et de Chloé [par Longus], traduite du grec en françois par M. Jacques Amyot,... Dernière édition, augmentée de quelques gaietez champestres du sieur Gauchet	1609	cb30831229w
439	gallica_bpt6k114924h	La Dianée à M. le mareschal de Schomberg	1642	Gian Francesco	Loredano	cb333463410	cb333463410	La Dianée à M. le mareschal de Schomberg	1642	cb333463410
439	gallica_bpt6k114925w	La Dianée à M. le mareschal de Schomberg	1642	Gian Francesco	Loredano	cb333463410	cb333463410	La Dianée à M. le mareschal de Schomberg	1642	cb333463410
440	gallica_bpt6k87146924	Les Caprices héroïques du Loredano... [Traduit par François de Grenaille, sieur de Chatounières.] Première [-seconde] partie	1644	Gian Francesco	Loredano	cb30832909f	cb30832909f	Les Caprices héroïques du Loredano... [Traduit par François de Grenaille, sieur de Chatounières.] Première [-seconde] partie	1644	cb30832909f
440	gbooks_95o8CbvMg9oC	Les Caprices héroïques du Loredano... [Traduit par François de Grenaille, sieur de Chatounières.] Première [-seconde] partie	1644	Gian Francesco	Loredano	NA	cb30832909f	Les Caprices héroïques du Loredano... [Traduit par François de Grenaille, sieur de Chatounières.] Première [-seconde] partie	1644	cb30832909f
441	gbooks_O8wUAAAAQAAJ	Les Abus du monde. Histoire mémorable des de nostre temps, où par des succez divers &amp;amp; remarquables sont descrites les tromperies qui se pratiquent ordinairement parmy les Mortels. Composée en espagnol par le sieur de La Marque, et mise en nostre langue par F. de Rosset	1619	Francisco	Loubayssin de La Marca	NA	cb308363370	Les Abus du monde. Histoire mémorable des de nostre temps, où par des succez divers &amp;amp; remarquables sont descrites les tromperies qui se pratiquent ordinairement parmy les Mortels. Composée en espagnol par le sieur de La Marque, et mise en nostre langue par F. de Rosset	1619	cb308363370
442	gbooks_O8wUAAAAQAAJ	Les Advantures héroyques et amoureuses du conte Raymond de Thoulouze, et de Don Roderic de Vivar, par le Sr Loubaissin [sic] de La Marque,...	1619	Francisco	Loubayssin de La Marca	NA	cb30836333m	Les Advantures héroyques et amoureuses du conte Raymond de Thoulouze, et de Don Roderic de Vivar, par le Sr Loubaissin [sic] de La Marque,...	1619	cb30836333m
443	gallica_bpt6k87020035	Le Libertin converty... par Messire Jean de Loyac,...	1636	Jean de	Loyac	cb30840394k	cb30840394k	Le Libertin converty... par Messire Jean de Loyac,...	1636	cb30840394k
444	gallica_bpt6k3236998	Le Mariage de Belfegor . Nouvelle italienne	1661	none	Machiavel	cb35944709f	cb35944709f	Le Mariage de Belfegor . Nouvelle italienne	1661	cb35944709f
445	gbooks_evSPZZHVWiAC	Roderic, ou Le Demon marié. Nouvelle historique. Traduit d'Italien en François	1694	none	Machiavel	NA	cb30853281w	Roderic, ou le Démon marié, nouvelle historique [par Machiavel], traduit d'italien en françois	1694	cb30853281w
446	gallica_bpt6k8707062k	Les Adventures amoureuses d'Ismène et d'Isménie, histoire grecque d'Eustathius, mise en françois par le Sr Colletet	1625	Eustathe	Macrembolite	cb30410776f	cb30410776f	Les Adventures amoureuses d'Ismène et d'Isménie, histoire grecque d'Eustathius, mise en françois par le Sr Colletet	1625	cb30410776f
447	NA	NA	NA	Louis de	Mailly	NA	cb30861797c	Anecdote, ou Histoire secrete des vestales	1700	cb30861797c
448	gbooks_jSCVXaiKDT0C	L'Heureux naufrage, suite des Avantures et lettres galantes. [par le chevalier de Mailly.]	1699	Louis de	Mailly	NA	cb308618055	L'Heureux naufrage, suite des Avantures et lettres galantes. [par le chevalier de Mailly.]	1699	cb308618055
448	gbooks_OB9aAAAAcAAJ	L'Heureux naufrage, suite des Avantures et lettres galantes. [par le chevalier de Mailly.]	1699	Louis de	Mailly	NA	cb308618055	L'Heureux naufrage, suite des Avantures et lettres galantes. [par le chevalier de Mailly.]	1699	cb308618055
449	gbooks_Wo0HAAAAQAAJ	Les disgrâces des amans. [Épître signée : L. C. D. M. (le chevalier de Mailly)]	1690	Louis de	Mailly	NA	cb308617992	Les disgrâces des amans. [Épître signée : L. C. D. M. (le chevalier de Mailly)]	1690	cb308617992
450	gallica_bpt6k1087288	Les illustres fées, contes galans . Dédié aux dames	1698	Louis de	Mailly	cb30039639v	cb30039639v	Les illustres fées, contes galans . Dédié aux dames	1698	cb30039639v
450	gallica_bpt6k8701957h	Les illustres fées, contes galans . Dédié aux dames	1698	Louis de	Mailly	cb30039639v	cb30039639v	Les illustres fées, contes galans . Dédié aux dames	1698	cb30039639v
451	gbooks_1R06AAAAcAAJ	Rome galante, ou Histoire secrete sous les Regnes de Jules Cesar et d'Auguste	1696	Louis de	Mailly	NA	cb30861818h	Rome galante, ou Histoire secrète sous les règnes de Jules César et d'Auguste.	1695	cb30861818h
452	NA	NA	NA	Arlotto	Mainardi	NA	cb308620741	Le Patron de l'honneste raillerie, ou le fameux Arlote, contenant ses brocards, bons mots, agréables tours et plaisantes rencontres. De Piovano Arloto	1650	cb308620741
453	NA	NA	NA	Estienne de	Maisonneufve	NA	cb30863000q	La Plaisante et délectable histoire de Gériléon d'Angleterre : Contenant les haults faicts d'armes &amp;amp; chevaleureuses proüesses, avec les amours d'iceluy &amp;amp; plusieurs mémorables adventures. Nouvellement mis en françois par Estienne de Maisonneufve,... 3e édition	1602	cb30863000q
454	NA	NA	NA	Giovanni Battista	Manzini	NA	cb308745712	Le Crétidée du Manzini	1643	cb308745712
455	NA	NA	NA	Pierre de	Marcassus	NA	cb30876563x	La Clorymène de Marcassus	1626	cb30876563x
456	gallica_bpt6k850457f	Cléobuline, ou la Vefve inconnuë... par Mme L. B. D. M. [la baronne de Marcé. Avec deux épigrammes par Le Petit de Beauchasteau.]	1658	Bne de	Marcé	cb30876596w	cb30876596w	Cléobuline, ou la Vefve inconnuë... par Mme L. B. D. M. [la baronne de Marcé. Avec deux épigrammes par Le Petit de Beauchasteau.]	1658	cb30876596w
457	gbooks_GNxFG7xeGrwC	La Sage Folie Fontaine d'allegresse, Mere de plaisir, et Royne des belles humeurs. Livre premier... Livre troisiesme. [Ep. déd. à Pierre Scarron par J. Marcel. Vers fr. par A. Gaudin et lat. par Royerius]	1649	I.	Marcel	NA	cb30877041g	La Sage folie, fontaine d'allégresse, mère de plaisir et royne des belles humeurs...	1649	cb30877041g
458	archive_lamtamorphosed00marc	La Métamorphose du vertueux, livre plein de moralité, tiré de l'italien de Laurens Selva, et mis en françois par I. Baudoin	1611	Evangelista	Marcellino	NA	cb31349958t	La Métamorphose du vertueux, livre plein de moralité, tiré de l'italien de Laurens Selva, et mis en françois par I. Baudoin	1611	cb31349958t
459	gallica_bpt6k6511830w	La Chrysolite, ou Le secret des romans . Par le sieur Mareschal	1634	André	Mareschal	cb30881252f	cb30881252f	La Chrysolite, ou Le secret des romans . Par le sieur Mareschal	1634	cb30881252f
460	gallica_bpt6k1033121	Contes et nouvelles de Marguerite de Valois, reine de Navarre. , mis en beau langage accommodé au goût de ce temps..	1699	none	Marguerite d'Angoulême	cb30882543j	cb30882543j	Contes et nouvelles de Marguerite de Valois, reine de Navarre. , mis en beau langage accommodé au goût de ce temps..	1698	cb30882543j, cb30882543j, cb30882543j
460	gallica_bpt6k1085681	Contes et nouvelles de Marguerite de Valois, reine de Navarre. , mis en beau langage accommodé au goût de ce temps..	1698	none	Marguerite d'Angoulême	cb30882543j	cb30882543j	Contes et nouvelles de Marguerite de Valois, reine de Navarre. , mis en beau langage accommodé au goût de ce temps..	1698	cb30882543j, cb30882543j, cb30882543j
461	gbooks_h8otAAAAMAAJ	L'heptaméron des nouvelles de très haute & très illustre princesse Marguerite d'Angouleme, reine de Navarre	1853	none	Marguerite d'Angoulême	NA	cb30882540h	L'Heptaméron des nouvelles de très illustre et très excellente princesse Marguerite de Valois, royne de Navarre, remis en son vray ordre, confus au paravant en sa première impression et dédié à très illustre et très vertueuse princesse Jeanne de Foix, royne de Navarre, par Claude Gruget,...	1615	cb30882540h, cb30882541v, cb308825426
462	NA	NA	NA	Giovanni Ambrogio	Marini	NA	cb308855229	Le Calloandre fidelle, traduit de l'italien [de G. A. Marini] par M. de Scudéry,...	1668	cb308855229
463	NA	NA	NA	Giovanni Ambrogio	Marini	NA	cb30885523n	Le Calloandre fidelle, traduit de l'italien [de G. A. Marini] par M. de Scudéry,...	1668	cb30885523n
464	NA	NA	NA	Henry de	Maron	NA	cb308885310	Le Romant héroïque, où sont contenus les mémorables faits d'armes de dom Rosidor, prince de Constantinople, et de Clarisel le Fortuné, oeuvre pleine d'agréables divertissemens, d'histoires estranges et de plusieurs aventures d'amour et de guerre, arrivées de nostre temps à quantité de chevaliers et de dames, en la cour des plus grands princes du monde, escritte à la façon des anciens romans par le sieur de Logeas	1632	cb308885310
465	NA	NA	NA	none	Martial d'Auvergne	NA	cb308930966	Plaidoyers et arrests d'amours . Donnez en la cour &amp;amp; parquet de Cupidon, à cause d'aucuns differens intervenus sur ce sujet. Ensemble quelques procez tragiques, non encore imprimez	1627	cb308930966
466	gbooks_pvyWxgEACAAJ	L'Inceste innocent, histoire véritable. [Par Desfontaines.]	1644	Nicolas	Mary	NA	cb30330544h	L'Inceste innocent, histoire véritable. [Par Desfontaines.]	1639	cb30330544h, cb30330545v
467	NA	NA	NA	Noël	Mauraisin	NA	cb309110560	La Rencontre merveilleuse de Piedaigrete avec Maistre Guillaume revenant des Champs Élizée [sic], avec la généalogie des Coquilberts. Traduit de chaldéam [sic] en françois. [Par Noël Mauraisin]	1606	cb309110560
468	gallica_bpt6k8539806	Coq-à-l'asne sur le mariage d'un courtisan grotesque. [Signé : Maynard.]	1620	François	Maynard	cb30915602p	cb30915602p	Coq-à-l'asne sur le mariage d'un courtisan grotesque. [Signé : Maynard.]	1620	cb30915602p
469	gbooks_RhVnAAAAcAAJ	Aventures Et Espiègleries De Lazarille de Tormes, Ecrites Par Lui Même	1801	Diego Hurtado de	Mendoza	NA	cb302244811	Lazarille de Tormes...	1678	cb302244811
470	gbooks_T8hcAAAAcAAJ	Les Amours de Coralin et d'Almérine, par le Sr de Méré	1607	De	Méré	NA	cb309292540	Les Amours de Coralin et d'Almérine, par le Sr de Méré	1607	cb309292540
471	NA	NA	NA	Antoine Gombaud	Méré	NA	cb359394026	Les Avantures de Renaud et d'Armide . Par M. L. C. D. M.	1678	cb359394026
472	gbooks_2Oi01jBx7KUC	La Polyxène, de Molière	1635	François	Molière	NA	cb309580702	La Polyxène, de Molière	1635	cb309580702
473	gbooks_DAU6AAAAcAAJ	La Suite et Conclusion de la Polyxene de Sr. de Moliere	1632	François	Molière	NA	cb30958071d	La Suite et conclusion de la Polyxène, du Sr de Molière, dernière partie [avec une épître de F. Pomeray]	1632	cb30958071d
474	NA	NA	NA	François	Molière	NA	cb30958072r	La vraye suite des advantures de la Polyxène , du feu sieur de Molière, suivie et concluë sur ses mémoires [par C. Sorel, sieur de Souvigny]	1634	cb30958072r
475	NA	NA	NA	André	Molin	NA	cb30959079d	L'Amour amant, nouvelle galante. [Signé : André Molin.]	1696	cb30959079d
476	gbooks_kKRB-M-R1l4C	L'Angélique du sieur de Montagathe...	1626	De	Montagathe	NA	cb30966641v	L'Angélique du sieur de Montagathe...	1626	cb30966641v
477	gbooks_LE-sTAJ06_oC	L' Uranie du sieur de Montagathe, ou sous des noms empruntez se voyent plusieurs aduentures amoureuses et guerrières...	1625	De	Montagathe	NA	cb30966643j	L'Uranie, du sieur de Montagathe, où, sous des noms empruntez, se voyent plusieurs aventures amoureuses et guerrières...	1625	cb30966643j
478	gbooks_DBZrxKX8TnEC	Les Deux déesses, de Rrson [sic] Montagathe,...	1625	De	Montagathe	NA	cb309666426	Les Deux déesses, de Rrson [sic] Montagathe,...	1625	cb309666426
479	gallica_bpt6k8701985t	La Diane de Georges de Montemayor , nouvellement traduite en françois [par Antoine Vitray]	1623	Jorge de	Montemayor	cb30969457d	cb30969457d	La Diane de Georges de Montemayor , nouvellement traduite en françois [par Antoine Vitray]	1623	cb30969457d
479	gbooks_38XojllWzvUC	La Diane de Georges de Montemayor , nouvellement traduite en françois [par Antoine Vitray]	1623	Jorge de	Montemayor	NA	cb30969457d	La Diane de Georges de Montemayor , nouvellement traduite en françois [par Antoine Vitray]	1623	cb30969457d
480	gallica_bpt6k5622724f	La Diane de Montemayor , mise en nouveau langage. Avec une idile sur le mariage de Mme la duchesse de Loraine, &amp;amp; des lettres en vers burlesques	1699	Jorge de	Montemayor	cb309694609	cb30969454c	Los siete libros de la Diana , de George de Monte-Mayor, où sous le nom de bergers et bergères sont compris les amours des plus signalez d'Espagne, traduits d'espagnol en françois et conférez ès deux langues par S.-G. Pavillon	1603	cb30969454c, cb309694531, cb30969455q, cb309694562, cb309694593, cb309694609
480	gallica_bpt6k8702004k	Los siete libros de la Diana , de George de Monte-Mayor, où sous le nom de bergers et bergères sont compris les amours des plus signalez d'Espagne, traduits d'espagnol en françois et conférez ès deux langues par S.-G. Pavillon	1603	Jorge de	Montemayor	cb30969454c	cb30969454c	Los siete libros de la Diana , de George de Monte-Mayor, où sous le nom de bergers et bergères sont compris les amours des plus signalez d'Espagne, traduits d'espagnol en françois et conférez ès deux langues par S.-G. Pavillon	1603	cb30969454c, cb309694531, cb30969455q, cb309694562, cb309694593, cb309694609
480	gallica_bpt6k87020584	Los Siete libros de la Diana de George de Montemayor... traduits d'espagnol en françois et conférez ès deux langues P. S. G. P. [par S. G. Pavillon], de nouveau reveus et corrigez par... J. D. Bertranet	1611	Jorge de	Montemayor	cb30969455q	cb30969454c	Los siete libros de la Diana , de George de Monte-Mayor, où sous le nom de bergers et bergères sont compris les amours des plus signalez d'Espagne, traduits d'espagnol en françois et conférez ès deux langues par S.-G. Pavillon	1603	cb30969454c, cb309694531, cb30969455q, cb309694562, cb309694593, cb309694609
480	gallica_bpt6k8702343q	La Diane de Montemayor , mise en nouveau langage. Avec une idile sur le mariage de Mme la duchesse de Loraine, &amp;amp; des lettres en vers burlesques	1699	Jorge de	Montemayor	cb309694609	cb30969454c	Los siete libros de la Diana , de George de Monte-Mayor, où sous le nom de bergers et bergères sont compris les amours des plus signalez d'Espagne, traduits d'espagnol en françois et conférez ès deux langues par S.-G. Pavillon	1603	cb30969454c, cb309694531, cb30969455q, cb309694562, cb309694593, cb309694609
481	gbooks_hPxkAAAAcAAJ	Le Cercle, ou les Conversations galantes...	1675	François Salvat, sieur de	Montfort	NA	cb31581250c	Le Cercle, ou les Conversations galantes...	1675	cb31581250c
482	gallica_bpt6k55304984	Les pensées du solitaire	1629	Adrien de	Montluc	cb30972675d	cb30972675d	Les pensées du solitaire	1629	cb30972675d, cb30972675d
482	gallica_bpt6k55351176	Les pensées du solitaire	1630	Adrien de	Montluc	cb30972675d	cb30972675d	Les pensées du solitaire	1629	cb30972675d, cb30972675d
482	gallica_bpt6k8702050t	Les pensées du solitaire	1630	Adrien de	Montluc	cb30972675d	cb30972675d	Les pensées du solitaire	1629	cb30972675d, cb30972675d
482	gallica_bpt6k87020517	Les pensées du solitaire	1630	Adrien de	Montluc	cb30972675d	cb30972675d	Les pensées du solitaire	1629	cb30972675d, cb30972675d
483	NA	NA	NA	none	Moreau	NA	cb30976176b	Les Deux Uranies, histoire du Parnasse . Ode sur les conquestes du Roy en... 1684. Sonnets, par Moreau	1685	cb30976176b
484	NA	NA	NA	D.	Moreau	NA	cb33530681r	Peristandre ou L'illustre captif, seconde partie	1642	cb33530681r
485	NA	NA	NA	Louis	Moreri	NA	cb30979604k	Le Pays d'amour, nouvelle allégorique.	1665	cb30979604k
486	gallica_bpt6k8725121x	Le Persée françois . Au Roy. Par le sieur de Morilhon. Avec les mariages &amp;amp; entrée royale à Bourdeaus.	1616	Hélie de	Morilhon	cb30981317c	cb30981317c	Le Persée françois . Au Roy. Par le sieur de Morilhon. Avec les mariages &amp;amp; entrée royale à Bourdeaus.	1616	cb30981317c
486	gbooks_6dxmAAAAcAAJ	Le Persée françois . Au Roy. Par le sieur de Morilhon. Avec les mariages &amp;amp; entrée royale à Bourdeaus.	1616	Hélie de	Morilhon	NA	cb30981317c	Le Persée françois . Au Roy. Par le sieur de Morilhon. Avec les mariages &amp;amp; entrée royale à Bourdeaus.	1616	cb30981317c
487	NA	NA	NA	A.-M. de	Mouchemberg	NA	cb36123532h	La Seconde partie de l'Argenis	1625	cb36123532h, cb309869564, cb30986958t, cb35943931x
488	gallica_bpt6k68696n	Contes de fées , dédiez à S. A. S. Madame la princesse douairière de Conty, par Mad. la comtesse de M**** [Murat]	1698	Henriette-Julie de Castelnau comtesse de	Murat	cb30997250k	cb30997250k	Contes de fées , dédiez à S. A. S. Madame la princesse douairière de Conty, par Mad. la comtesse de M**** [Murat]	1698	cb30997250k
489	gallica_bpt6k742138	Histoires sublimes et allégoriques , par Mme la Ctesse D*** [Murat], dédiées aux fées modernes	1699	Henriette-Julie de Castelnau comtesse de	Murat	cb30997259p	cb30997259p	Histoires sublimes et allégoriques , par Mme la Ctesse D*** [Murat], dédiées aux fées modernes	1699	cb30997259p
490	gallica_bpt6k74028r	Mémoires de Mme la Ctesse D*** avant sa retraite , servant de réponse aux Mémoires de Mr. St-Évremont	1698	Henriette-Julie de Castelnau comtesse de	Murat	cb30997265m	cb30997263x	Mémoires de Madame la comtesse de M*** Tome premier [-second]	1697	cb30997263x, cb309972648, cb30997265m
491	gallica_bpt6k56512477	Voyage de campagne, par Mme la Ctesse de M*** [Murat]. - Comédies en proverbes, par Catherine Bédacier, née Durand	1699	Henriette-Julie de Castelnau comtesse de	Murat	NA	cb309972679	Voyage de campagne, par Mme la Ctesse de M*** [Murat]. - Comédies en proverbes, par Catherine Bédacier, née Durand	1699	cb309972679
491	gallica_bpt6k5652014g	Voyage de campagne, par Mme la Ctesse de M*** [Murat]. - Comédies en proverbes, par Catherine Bédacier, née Durand	1699	Henriette-Julie de Castelnau comtesse de	Murat	NA	cb309972679	Voyage de campagne, par Mme la Ctesse de M*** [Murat]. - Comédies en proverbes, par Catherine Bédacier, née Durand	1699	cb309972679
492	gallica_bpt6k74686k	Amours diverses. Divisees en dix histoires . Par le sieur de Nerveze,... Tome premier	1617	Antoine de	Nerveze	cb358652938	cb310095738	Les Amours diverses, divisées en sept histoires, par le sieur de Nervèze,... reveuës et augmentées. [Discours sur la délivrance d'un jeune gentilhomme françois. Autre discours sur la mort d'une jeune damoiselle... exécutée dans la ville de Padoue.]	1608	cb310095738, cb358652938
492	gallica_bpt6k87208226	Amours diverses. Divisees en dix histoires . Par le sieur de Nerveze,... Tome premier	1617	Antoine de	Nerveze	cb358652938	cb310095738	Les Amours diverses, divisées en sept histoires, par le sieur de Nervèze,... reveuës et augmentées. [Discours sur la délivrance d'un jeune gentilhomme françois. Autre discours sur la mort d'une jeune damoiselle... exécutée dans la ville de Padoue.]	1608	cb310095738, cb358652938
493	gallica_bpt6k8720821s	Deux histoires, la premiere tragique, sur la mort d'une jeune damoyselle âgee de dixsept à dixhuict ans, executee dans la ville de Padoüe au mois de decembre dernier . La seconde. De la delivrance d'un jeune gentil-homme françois, escolier, condamné à la mort, en la ville de Salemanque, en Espagne.	1609	Antoine de	Nerveze	cb45137484m	cb45137484m	Deux histoires, la premiere tragique, sur la mort d'une jeune damoyselle âgee de dixsept à dixhuict ans, executee dans la ville de Padoüe au mois de decembre dernier . La seconde. De la delivrance d'un jeune gentil-homme françois, escolier, condamné à la mort, en la ville de Salemanque, en Espagne.	1609	cb45137484m
494	gbooks_GZBlAAAAcAAJ	Les hazards amoureux de Palmelie et de Lirisis	1600	Antoine de	Nerveze	NA	cb33414841f	Les hazards amoureux de Palmelie et de Lirisis	1600	cb33414841f
495	gbooks_7TNoAAAAcAAJ	La découverte de l'isle de Pinés, ou Le veritable recit de cette isle, l'une des quatre isles inconnuës du païs du Sud, comme aussi la relation d'une nation angloise habitant la mesme isle . Traduit d'anglois en flaman : et nouvellement mis en françois.	1668	Henry	Neville	NA	cb428060117	La découverte de l'isle de Pinés, ou Le veritable recit de cette isle, l'une des quatre isles inconnuës du païs du Sud, comme aussi la relation d'une nation angloise habitant la mesme isle . Traduit d'anglois en flaman : et nouvellement mis en françois.	1668	cb428060117
496	gbooks_56FTAAAAcAAJ	Le vagabond; ou, L'histoire et le charactère de la malice et des fourberies de ceux qui courent le monde aux dépens d'autruy	1867	Giacinto	Nobili	NA	cb31020760q	Le Vagabond, ou l'Histoire et le charactère de la malice et des fourberies de ceux qui courent le monde aux despens d'autruy, avec plusieurs récits facétieux sur ce sujet pour déniaiser les simples [par Giacinto Nobili, sous le pseud. de Rafaele Frianoro, traduit par Desfontaines]. - Entretien des bonnes compagnies [par Desfontaines]	1644	cb31020760q, cb31020759h
497	NA	NA	NA	François	Nodot	NA	cb31021378x	Histoire de Geofroy, surnommé à la grand'dent, sixième fils de Mélusine [par François Naudot]	1700	cb31021378x
498	NA	NA	NA	François	Nodot	NA	cb310213856	La Rivale travestie, ou les Aventures galantes arrivées au camp de Compiègne, avec tous les mouvements de l'armée [par F. Nodot]	1699	cb310213856
499	gallica_btv1b86001019	(Galien Rethoré.) L'histoire des nobles prouesses et vaillances de Gallien Restauré, fils du noble Olivier le marquis et de la belle Jacqueline fille du roy Hugon empereur de Constantinople, avec les figures propres, mises de nouveau soubs chacun chapitre	1660	none	none	cb33418565k	cb33418565k	(Galien Rethoré.) L'histoire des nobles prouesses et vaillances de Gallien Restauré, fils du noble Olivier le marquis et de la belle Jacqueline fille du roy Hugon empereur de Constantinople, avec les figures propres, mises de nouveau soubs chacun chapitre	1660	cb33418565k, cb33418566x
500	gallica_btv1b8600104j	(Huon de Bordeaux.) L'Histoire de Huon de Bordeaux, pair de France et duc de Guienne, contenant ces faicts héroiques compris en deux livres, avec les grands voyages qu'il a faits au chasteau d'Aymant, en Perse et autres lieux. Reveu et corrigé de nouveau	1683	none	none	cb334242879	cb334242879	(Huon de Bordeaux.) L'Histoire de Huon de Bordeaux, pair de France et duc de Guienne, contenant ces faicts héroiques compris en deux livres, avec les grands voyages qu'il a faits au chasteau d'Aymant, en Perse et autres lieux. Reveu et corrigé de nouveau	1683	cb334242879
501	gallica_btv1b8600097v	(Mabrian.) Le proesses et vaillances du redouté Mabrian, lequel fut roy de Jerusalem, et d'Inde la Majour, apres la mort du roy Ivon son pere, fils de Regnault de Montauban. Semblablement les faicts et gestes des quatre fils Aymon, Regnault, Alard, Guichard et Richard et de leur cousin Maugis. Ensemble la mort et martyre d'iceux	1620	none	none	cb33466215r	cb33466215r	(Mabrian.) Le proesses et vaillances du redouté Mabrian, lequel fut roy de Jerusalem, et d'Inde la Majour, apres la mort du roy Ivon son pere, fils de Regnault de Montauban. Semblablement les faicts et gestes des quatre fils Aymon, Regnault, Alard, Guichard et Richard et de leur cousin Maugis. Ensemble la mort et martyre d'iceux	1620	cb33466215r
